41844	44038
29235	4596
34617	58949
6429	66068
52484	59347
17034	63494
76785	82534
1234	85482
19455	80619
79257	83516
31284	67339
60470	7138
35690	7369
72137	86833
51063	77137
35744	85959
44100	51063
2770	41465
66142	83769
14114	22266
18112	83781
68244	86344
15338	44045
48335	68761
51342	52917
12197	47584
4185	8364
42992	5101
30696	82626
31512	59508
39113	75924
216	29797
17666	67625
1561	76681
31002	44822
75787	81033
21331	30791
35162	70976
41970	52267
82320	88290
20444	36128
48335	64963
52662	75238
27079	84543
14949	82268
36536	58474
35647	71788
14953	78572
18110	71788
53056	67624
26986	3070
48964	6879
71788	79687
18291	70528
30344	58122
81730	9939
25005	38276
39853	80386
31346	40069
19918	71662
16147	52561
24866	44239
42604	4630
23906	73754
65933	9319
3424	46203
2320	81020
59573	79293
11542	16879
49557	64826
7495	75787
68022	79513
16613	58580
50009	61010
11108	43650
12857	39876
18198	58847
2885	56438
16053	19805
4420	66700
37531	40595
55108	75238
25135	51879
48121	6429
1851	80234
6777	85482
27716	35168
18291	47202
21634	25730
20219	58791
54110	77241
29530	83490
27060	29478
28761	55881
43774	81992
4420	64330
55817	60091
11011	31086
27716	36334
73099	74557
43349	62872
30344	60091
11544	33111
2381	4249
23800	51649
22664	34237
29585	47202
40111	51513
48627	61530
25791	58062
26820	62902
26420	28486
20378	85264
31512	72224
46174	83835
12665	29703
48627	81154
3195	86347
56066	80287
15986	20378
19163	70700
4999	63366
71508	86900
46124	88591
13495	6182
2079	27817
22664	34665
11422	50447
42190	57536
73754	9057
53461	60470
64766	69879
2373	83726
21169	9286
8114	84581
4725	82744
30574	40942
23720	4114
14274	67625
28355	70179
18262	662
10323	82211
34937	66024
42548	83303
35569	54550
15104	83490
16320	33458
34935	48059
69783	84825
45406	7495
57336	73099
10123	84875
5355	53914
27314	42052
58620	71508
24713	81895
36334	80109
53065	71948
41868	82702
77453	7774
20614	61330
63788	8168
22401	3535
56143	70715
24589	56364
35818	60091
27919	40942
43650	7852
33111	81032
65619	69220
59237	78166
17120	60345
16511	4999
16007	49483
24241	45713
28143	47881
57672	59843
7369	75636
69399	77897
4420	6145
18451	68426
70823	75845
51362	9260
33324	58198
67958	78481
38384	59862
38651	87694
56438	72234
50822	80234
83769	85704
23906	68388
468	52486
25730	29301
73789	74581
48559	65727
43973	86833
10306	52834
22133	34278
26820	82269
50861	56418
28503	86081
1363	57809
32757	52889
74070	86310
49422	56684
2943	3709
35647	66837
31288	73917
16825	2891
11363	88290
66953	6999
56562	68392
29773	86563
37714	46240
2664	83796
36082	71788
12417	87739
44034	55798
75845	84314
1063	24393
75970	9381
63948	86537
26565	5128
59131	67266
11344	16879
25941	71633
13097	59389
29688	66700
23539	72566
21131	46657
40450	6608
12018	23718
69108	81600
31002	82290
24623	70823
18068	39913
45232	65656
23539	40097
26820	84171
1911	74955
19764	80384
45713	82405
24635	7181
40942	63948
1911	6879
51208	74955
62262	9681
29392	5363
37714	611
23661	59697
3362	83516
36648	66001
5511	86900
15423	40180
13510	87239
41672	58965
22934	34273
36162	39215
20217	6429
30769	78567
65933	70823
41361	48135
75107	82211
20087	40942
44249	49282
31764	48839
14989	43356
29599	2980
10266	20269
41208	56396
57424	9818
31880	88301
43487	82618
43863	8772
70799	72941
24623	84314
20087	84581
16376	22189
1234	66024
19269	49282
40370	63223
5212	84528
11987	57931
73099	82253
15307	84013
80234	88830
40596	73601
48470	66182
2219	31796
24858	58122
79762	85074
47582	63161
53535	77137
33458	66087
2705	30661
40505	63133
26455	55680
36885	40652
71788	80773
28580	80514
67714	84491
10805	52529
16879	75609
65192	9715
30954	7495
33736	5732
67849	73495
47030	62636
20130	49545
25617	31319
7562	77122
40436	6273
50000	62499
52561	64232
11473	19458
44038	59508
11346	55659
44923	87457
11998	27557
48746	80826
42548	53426
6429	73171
82754	85219
18521	34127
17200	5128
75130	88871
35425	68119
52192	84491
2007	65498
11473	8353
22664	9715
23222	85202
34280	47970
29696	79474
60345	78891
17608	87134
14101	74589
22394	67521
13298	41287
30796	35642
68119	85254
12712	14989
11346	71846
17610	75130
14431	73828
332	38195
78196	79687
21169	47041
16218	62300
25421	75240
53157	60399
52917	55357
23316	86344
34942	9681
41576	86833
26954	85700
3362	4500
19269	48964
5574	73886
25060	83028
25060	52889
3709	72566
15419	74557
57849	88925
53166	59967
26904	41321
1106	35647
39113	55108
17284	70823
7613	83728
24010	27865
25275	28271
12688	79268
29642	3919
84013	89009
52618	78891
23800	75297
15395	66577
35168	88290
80619	9381
33111	62998
44038	73917
11363	17912
50009	50181
20378	35165
47694	5510
44237	72224
21065	63223
31858	54747
35435	86483
1578	16040
30796	37650
26707	53822
26762	39113
1943	78654
17120	36082
30774	50545
11328	21756
47249	53535
10329	3257
48705	67444
16320	28271
24338	28873
36663	73754
39416	62474
18291	41554
47202	62262
19835	54586
24322	45247
3517	65299
38386	9502
16879	8772
4119	63615
13104	63659
19764	41407
20120	67957
595	73179
24729	29276
48313	66881
63078	78373
27557	39017
1122	77048
24393	29427
19420	48510
39113	58793
21597	8018
59506	75149
16374	51872
47700	85976
75130	7843
20036	70476
37619	82702
39913	7770
68144	75981
13217	15995
15263	86181
13589	82211
27954	65349
11279	35913
11516	49451
15395	56143
15264	47569
19734	72177
36648	53535
50555	55486
17202	27060
33923	74557
31512	59131
71952	79694
32351	32963
4450	50822
51974	88863
35782	8265
59741	85552
51342	51879
24589	4114
77474	88917
18250	86901
51649	51879
39017	67624
10704	26925
13449	70824
12087	14274
18897	85746
52977	53637
1851	68014
51872	83152
11575	55416
38171	43973
13198	53461
65955	73116
64330	87464
56684	80234
52752	69881
21050	23685
46077	9645
19269	62300
34928	59447
67790	81937
2982	5290
22664	33171
17202	80234
47211	55100
35690	68014
66087	83726
72651	9905
50218	66001
34241	52615
80446	82417
10326	6429
28143	40572
18198	8371
42454	78004
20217	65349
41875	49135
80234	82095
29725	82998
12087	78567
21928	48627
52977	82393
44158	60345
18291	51649
12087	6852
53461	83133
30654	88158
44916	88771
52977	56684
24927	61440
80078	8667
29642	36663
26820	73171
75297	82277
53056	68388
65882	9253
131	42232
35690	59131
20087	85219
44771	69106
26499	71713
4452	83884
45698	71416
35744	48627
10450	57336
76208	80384
26847	67224
11106	28482
25005	41773
34665	82744
36394	65048
52887	65323
17284	43654
32942	37068
17202	611
26762	33818
22208	25005
15345	4971
18068	81913
33458	75297
51063	59091
5112	66881
50582	54405
30344	8265
304	30484
25993	26279
11334	9381
40780	63133
5209	52662
19455	63621
48627	59131
18291	36663
36376	7793
48470	5732
25791	78891
12164	45004
24645	4114
26847	42598
21547	83361
25882	9319
24237	61519
35168	42548
1813	21338
1927	76490
25730	88973
57977	6090
55902	68260
18624	7324
50822	78196
4118	63647
3424	75297
39017	46240
5873	72224
22589	74338
34942	82095
36535	58852
39317	53461
20087	25730
24858	27060
46240	66142
29585	40942
24866	64870
23968	80570
48869	71788
18451	54405
50935	74955
77296	83828
25135	26499
39017	70407
50822	6182
21219	59003
29642	61530
52834	74557
4966	6782
10683	4023
38297	68144
24643	7981
40342	5840
14662	20445
30769	61241
26696	8786
14274	62499
65387	69220
70523	71026
30245	72212
27817	65347
33772	5112
38546	57041
58532	9372
21150	48187
20545	63787
6090	87468
21150	21967
31512	36663
6612	74685
23399	75130
22394	30344
14229	2441
15424	22466
20269	73117
20087	2778
20350	71444
30174	65353
18624	7852
50398	52484
77737	977
14474	45004
29724	996
20217	36082
28075	4129
62998	76580
45406	66068
52618	66087
65387	74899
33171	8168
31002	33818
47202	61530
5289	8772
14679	43665
43082	85552
14527	2932
29585	82277
15644	48070
22846	35168
51116	60345
12011	53056
31512	36228
4093	71569
10623	71846
18472	52662
5873	88221
28873	33027
19918	67560
33935	55513
3044	54976
11279	65933
10956	39852
3919	49483
12164	45420
22311	72651
14178	68015
54745	70700
29392	78567
57336	67625
61986	88140
72137	87080
22394	78196
34935	83734
14178	86083
10957	77047
17132	58620
38760	70083
35262	62262
31341	37052
63392	82949
11481	12011
46432	67444
51341	59229
28563	75981
12500	50398
73754	7613
63865	72972
78004	7843
50822	67661
60470	60978
11279	42548
15030	25791
26279	77924
56684	84171
14662	85210
46432	79210
3919	53637
51063	83490
62300	81685
58949	7574
27919	9716
37068	53637
70727	85276
40735	53579
14274	58062
12087	31512
66161	74224
37650	73754
10123	81726
45357	56631
39824	70965
33027	88830
14005	51267
20269	74955
30344	70276
2400	41267
28271	81600
13198	6521
32628	74309
17583	24944
73754	74955
27060	28143
34337	35744
38651	87071
53065	7813
33027	70823
14650	67597
11705	32253
8168	82744
23106	27314
34237	65300
17583	65192
84171	85219
30978	4971
50822	66224
52513	68481
20659	73462
13097	33458
2373	78442
30769	74557
21331	66024
24322	54450
21140	69161
18199	73033
52662	55108
14715	24393
18291	44073
8450	9696
10369	43571
66500	7644
14274	25730
36228	44916
25730	49483
10840	4630
34337	4966
75238	82702
31302	75867
19377	88537
54319	6429
4725	76391
56396	84314
57190	6747
56684	88942
3737	42734
33539	35818
17132	47881
52513	82080
54976	56364
56143	5732
4095	61555
2199	29794
33459	54513
54976	78004
50612	9211
26986	71788
11466	36648
61530	62998
37280	85115
24866	30856
52110	85275
1911	80234
25379	28075
40966	79687
53065	70201
34918	56587
20119	28927
49406	73164
21752	7854
73854	78567
33111	60278
23570	69243
35782	48894
30674	30924
5101	75839
41844	5101
28271	9681
3257	39824
25135	34337
10306	17202
16738	23351
31426	75184
24267	46969
18458	37352
57976	76027
56644	83084
1077	22394
6612	67947
17202	6777
14989	68068
27438	82998
44158	89193
37970	48946
13675	15233
11344	74131
29187	36820
35136	63646
7913	83340
26986	5101
14101	21812
24553	32800
10956	19732
5363	84171
48757	85233
51649	64870
20740	75130
66087	83133
46161	75128
28160	81626
1099	14373
16337	80079
71061	83327
19866	27440
16736	3737
35569	731
5812	67313
24237	53637
35273	7813
24393	58854
34942	39113
19420	36058
17854	67250
6526	81601
31094	81794
21215	22981
30753	77477
56358	72972
70761	84519
21288	79185
75966	82269
61729	68014
15986	62722
4450	611
34241	39113
27060	6090
68068	80234
60670	81615
21976	32757
82306	83953
34982	9676
38523	87044
34937	73099
11279	8168
38926	80002
63568	84544
6540	71310
253	48908
12087	16320
49811	75981
18771	54184
75966	84171
23106	7181
23800	85078
15997	17034
59131	71788
60605	6544
27581	88290
18291	27848
48942	63618
50182	85746
21748	69300
34241	63568
20378	51879
15104	62893
20378	36334
55094	86397
39913	55881
46240	85264
39317	49483
22208	74997
10450	83734
16787	68263
16881	23517
59611	62951
16251	33064
15505	65121
31512	33818
14222	39113
28761	4249
84970	85818
30796	42548
63849	9905
32905	56582
36720	44158
44253	60470
12066	13406
11542	66483
14737	37068
33249	8018
4966	58021
34937	68055
20870	83296
12087	5363
10326	11279
53788	84397
26130	75635
10199	32842
6737	85724
58949	7770
74224	77137
4421	62600
17988	81042
10960	31333
3387	3836
26462	54104
61389	76785
4615	68973
53126	65784
10450	59326
43487	52948
29725	61052
31002	71719
18199	40342
18857	56407
18198	44073
11751	63702
29478	73810
25671	70317
17025	83490
18539	53995
37026	85422
11045	43618
30791	56396
39317	51848
17120	5363
21331	4725
41844	62902
14233	4505
17202	24623
32628	53065
17919	82744
28873	79389
20117	51879
15793	49252
53637	9290
22846	37068
49407	52615
23259	2381
211	22726
26762	27716
81728	85203
17120	51342
25791	58033
5394	64870
28927	85455
20378	8114
24056	27869
63615	80619
40966	77122
50500	68066
39411	7770
22506	7369
16269	29392
14431	51849
23800	25730
37970	53971
6090	61804
37531	9057
82409	87377
58121	83943
13097	33027
65387	73171
41874	54932
65498	82162
3107	54184
19455	8772
27919	7562
14989	6852
1234	33111
34245	69877
38755	41287
51208	6526
13495	33818
65191	6612
30791	30856
17202	66087
65342	76891
59343	85299
12164	44916
30954	75149
29744	9502
28541	34459
56684	66535
1459	64539
1084	76821
16787	740
23723	53548
28527	73699
23720	9797
740	88296
55784	72279
12120	46584
37048	81316
18976	53426
24252	25798
31284	58021
68557	87299
28708	49934
25135	75635
70102	70266
13313	64870
10324	23521
45545	88458
18897	61663
11542	86230
13250	85373
29642	59131
44530	707
7181	84314
21131	78434
14274	7181
33111	75845
12011	36648
4422	69403
14321	68055
1234	26762
33690	81458
21634	65933
13932	8377
20087	21331
7181	80619
4421	88937
14679	51928
24511	2932
13796	74539
48359	48627
62262	82253
52612	53298
18687	39175
11344	66068
34665	35642
29392	68068
37424	68918
56841	71462
3424	74955
53065	88898
71415	75924
10486	75636
28271	8168
27716	61440
20740	86230
1610	36162
23856	26240
77500	81002
39502	56562
10306	71959
60345	82744
26563	83977
28271	81888
14222	31512
1610	24442
27742	83304
25791	88028
6393	6439
5790	63568
66142	75845
63533	83882
31226	72359
15986	51116
54185	70823
32067	50788
24623	49483
35782	88942
44038	62902
31144	53149
29642	37714
35551	62724
37970	83138
67547	71433
28873	50935
61530	6526
34942	83303
33249	78490
11480	7324
49286	82949
16320	8114
22394	85482
37650	52662
39317	79687
3044	45462
11187	87268
42734	57068
12280	31373
18198	34942
3484	4941
66700	88290
64870	77122
18188	48908
404	54716
33850	39376
19547	36885
58062	6777
31788	65242
12712	8542
12923	38630
27716	67877
11416	39139
51116	9681
1234	28873
81925	9574
46701	69866
37650	58949
34399	6451
20217	56396
61241	66142
28271	61585
18612	21162
52527	79720
48221	52889
33923	79687
12011	48059
11466	41133
67877	8114
12735	42739
18419	3424
33324	38386
34942	82253
3234	79615
71959	8168
38192	62465
40942	9290
17390	62799
35819	39157
15223	28761
15986	30033
4249	46203
51271	59508
20087	6526
2079	75819
21991	78854
37350	41045
27060	66837
15995	16376
26695	48221
33501	69161
11548	35273
7152	81992
46989	67170
34937	76328
12059	65088
47202	56396
75787	76474
11279	27716
34337	52662
74557	75845
31002	78475
18271	74339
59907	8168
33458	88830
34340	76519
1434	2990
71950	75305
12728	16374
10413	49845
26762	82290
61100	7843
50822	7369
35818	38987
6999	70103
59131	82702
12416	8168
39317	67051
57647	79943
13097	82253
28561	82320
10326	18198
5319	71097
21547	65670
57471	79581
86943	87163
37715	83770
1142	9020
60888	71026
4139	7138
38384	38472
43173	7932
43251	819
7770	85482
41492	74131
1531	60959
44239	88224
34614	45067
30856	58949
24973	4756
25791	48627
35168	84544
16113	49619
36667	42772
21337	38954
22850	78196
70700	83769
50935	55798
51535	68187
47202	51342
70276	84544
55513	63514
55999	64642
3919	59457
12728	60345
12712	84491
22874	64783
4504	78636
35168	44158
13510	23800
14274	82095
18198	30791
20019	24814
15987	28823
66142	75297
5128	77624
68068	84544
15986	26762
78196	82744
26511	35351
22506	30791
42644	43265
22588	32523
37531	83953
28541	38472
10532	8024
46491	53535
59326	83734
52612	54516
24338	78891
34085	64048
33171	51116
17284	84171
44158	57260
44059	72297
18214	35674
16253	25060
65933	66261
51208	82290
31284	75924
25403	67545
7813	86900
36300	85373
31284	62207
15995	63617
29794	71947
10123	62636
28143	40835
84825	85486
36082	48121
19085	74955
4423	51239
5394	8114
24085	83360
55881	69783
20378	64870
19204	24645
37690	6273
31512	39824
29392	73854
10306	37068
370	6397
18976	67266
35647	82744
22394	39113
3362	71788
56358	74331
57647	59042
4422	61393
53056	9290
22208	63568
24091	75149
55108	7369
67339	85486
14737	21169
33818	68068
83414	88142
61530	67877
36058	52977
26499	58949
13198	88221
79196	87421
53880	82080
15223	73117
18462	88221
22394	65349
24289	37350
28094	73462
29964	70944
46203	66142
2315	58656
11363	85264
3546	8168
25060	26695
66549	69151
29642	83152
54185	84525
1813	58854
41574	63148
18110	24237
21169	36663
14714	80268
24550	78198
63494	80454
42752	89150
22506	85264
80002	88290
47030	80384
24091	63746
36886	47249
39354	8243
53426	62499
63341	86027
52573	65121
62998	71719
10956	48908
33171	82744
49252	79240
216	79632
4596	55108
3768	63366
16374	58021
54289	57884
13198	42772
10266	63948
10970	59003
40246	5456
6429	82253
54550	8067
11998	66577
45891	85380
40505	68202
35168	50935
40835	46234
36980	49252
73886	85842
53251	58009
19269	52662
21967	56041
1813	57924
23399	34459
20016	27872
66142	70823
81032	83809
22506	7577
38755	84525
34942	58062
66211	70201
11148	30513
13973	16879
17120	74955
55769	74309
80234	8265
34488	59131
1106	50218
17517	74107
56041	62300
56295	5873
36551	59843
44404	53166
20378	76580
17202	6429
30769	35642
51342	66087
77122	85264
31372	34490
18198	42052
32942	39113
88290	9290
22664	9290
10407	77624
62421	64330
42605	82162
65060	70496
19732	81265
11151	25032
5873	69794
43356	71788
23399	45462
14101	17391
22311	34858
33111	56396
10960	4451
3424	52662
62040	74469
11184	68021
4781	68399
14373	60962
19983	9057
32754	62497
26627	36394
17284	75238
28482	45837
11998	43487
23823	50788
55798	65300
52505	81643
52662	52917
29276	4870
82906	84397
12087	74955
26462	63285
4725	76599
43863	47030
36533	57534
19377	2885
36334	9319
67661	85115
16090	42635
29392	35262
27716	61241
29717	78621
23423	27364
38270	84171
11279	7181
57977	73171
2441	75126
62262	82702
44664	5260
29156	36663
87421	9604
14691	48841
19254	23658
35168	83839
40355	44045
37531	4450
3257	35782
66226	77477
71688	73164
27848	39317
5394	88830
40436	80051
11530	18764
23829	77044
2839	9157
20087	35782
68826	9261
16073	63784
18922	27311
22518	27556
33499	86359
58128	69795
36849	38192
77007	85254
3737	84543
76208	82949
28561	83206
81877	977
10326	66142
62706	8052
55507	75609
14083	50309
24479	9095
68955	83360
11545	32757
39824	57336
32797	82997
10970	53548
33592	68267
37280	54450
65933	73754
39416	52948
29415	58579
13495	82744
2959	39963
18291	34673
26009	73252
33027	57336
23828	80234
29432	72830
56684	611
17686	31873
58062	59131
35168	73754
32346	56965
41494	54104
35895	79874
56041	64442
60500	79513
55227	68460
35086	56223
33539	8377
52662	88028
4023	76219
1610	35642
14274	39113
12857	69692
34598	89009
2774	42994
32628	61777
3946	83133
14826	29169
81316	8318
67849	967
6879	83461
17583	42093
20494	81600
82744	88935
59583	75126
6739	69951
33923	9290
13796	31512
27954	53461
4452	68762
54740	9372
37658	41756
26627	35020
2968	47898
29729	5468
22664	44664
21824	3946
43654	50822
59285	73756
52192	55108
31743	46821
40577	42548
52618	83340
60500	83852
23163	76698
3709	41672
23828	35913
13575	71211
5532	5840
82702	84314
16190	50828
23259	66142
48470	73828
19233	43571
40180	87961
51649	63568
11695	3669
11466	66001
6645	75677
19411	66860
15307	88322
33923	5394
47030	86999
33458	6777
16902	34273
34929	74131
12500	55185
51873	58519
24085	48182
23106	54450
55442	72651
22134	50616
30791	9319
61342	9
16879	41492
36677	64714
46353	84670
40083	59725
1106	63568
37068	73754
56041	63621
22746	62459
45357	49775
14229	59583
12197	86744
36334	74955
18198	82800
26986	58121
60622	64766
37650	53426
66529	87468
49934	77016
34337	76580
24866	6608
72224	78264
16736	6090
18537	69056
29585	82211
33171	51208
55131	63403
13642	3422
4000	7938
34337	4725
11714	49123
16374	7369
10266	25418
47030	59862
27954	49422
17745	17893
50498	76444
20889	69881
27302	65299
19805	52484
29642	58062
28873	37650
59041	74557
6879	82211
21338	59506
28271	31002
56012	70201
20120	4420
73754	78891
15644	33111
27954	83152
11545	27164
67877	9681
4450	57336
52917	85219
10326	39113
27713	50047
23906	75845
24811	58791
32630	39236
26852	52529
13781	88567
24956	52948
53914	70700
10604	707
11879	25730
31978	41465
18198	6429
53339	60294
5574	84171
35642	7613
18068	45698
38957	63382
10326	52917
10623	60500
10326	84525
24487	49422
39113	85486
19455	75149
28529	84397
21169	82320
61248	70537
26563	33225
31372	66163
59041	66087
70823	88028
10266	55188
35953	37241
46240	49483
37551	38342
26852	39966
27716	58290
42732	5394
14222	66411
14366	15875
42449	79333
21837	34932
52887	72910
16374	71959
19085	60470
41826	82754
19277	58854
24866	78920
23585	30654
74244	74915
1234	42548
39139	45318
24814	9797
29719	40448
17198	40436
29964	70276
11363	24442
39317	71788
50545	85992
68055	84825
25005	3737
23521	61663
19547	4095
17376	75966
14718	74899
19547	23539
15986	70276
17753	54212
43583	58733
1234	77122
27581	80002
39560	59184
15275	16738
50935	51649
82744	9936
19377	42675
52834	60345
34935	8511
43698	5179
52948	56295
59681	82212
1817	43352
29654	89141
44158	63948
21928	8511
17943	47397
85854	86225
32709	79200
69795	82405
39141	9576
30796	51872
1610	54405
20036	47256
51208	8114
20545	40942
36849	72651
54738	82396
29688	64442
23828	41208
53461	82095
37531	80013
51613	81729
32755	55671
50583	8371
17284	9681
42772	67547
35818	52505
66024	73099
43324	52838
18110	65988
29478	73917
17284	35690
29954	83679
73099	77086
1099	15423
17954	50256
65725	84657
67625	85264
46339	55188
35642	61530
33111	35913
42179	64300
78345	83024
17120	77122
22846	76580
40436	88935
59503	75748
19233	25879
4249	62262
34937	39824
30356	82744
36334	83809
53596	60962
74589	82405
24645	74242
217	33935
4450	70276
17912	27919
14702	9502
66796	78063
38383	72651
70970	83994
24555	46221
1077	4966
10266	3946
17517	54976
20421	3885
51208	80234
24818	88051
20217	23828
53914	78442
12005	60221
20269	4450
78196	82277
51239	53298
120	83943
33772	66577
18068	64967
73666	74070
87876	88966
30033	84171
22019	23968
22208	78196
33850	82063
73099	88942
60249	83679
50321	86900
2542	76681
59131	9057
17120	33111
11148	75335
54724	8786
3422	85921
44940	72149
43302	77477
11363	73854
45210	88653
18262	38297
52977	71959
80863	88296
35744	76882
45462	82949
66883	88807
68340	73477
15932	18697
52890	84355
25420	58914
10450	76580
82173	84786
14989	30280
10687	77041
17912	78891
58620	62998
12087	61530
28873	51342
16320	16374
34337	47202
35895	64924
23715	27205
1063	53065
38630	8939
61530	78567
13534	17799
51347	75792
1767	59816
37376	72018
33171	48121
14373	36700
5101	83726
13978	57961
37650	82754
30186	60237
